offset,original_text,spanish_text,original_length,padding_available,real_max_length,encoding,category,translation,notes
0x0018C1ED,I sensed your approach.,I sensed your approach.,23,3,26,pokemon,dialogue,J'ai senti ton approche.,
0x0018C205,"Give up""","Give up""",8,3,11,pokemon,location,Abandonne...,
0x0018C20E,"In your future, I sense that you
will meet many others.<0xFB>I think you will be linked to each
other by a strange power.","In your future, I sense that you
will meet many others.<0xFB>I think you will be linked to each
other by a strange power.",116,1965,2081,pokemon,dialogue,"Dans ton futur, je sens que tu
feras beaucoup de rencontres.<0xFB>Je pense que vous serez liés les uns
aux autres par un pouvoir étrange.",
0x0018CA2F,"I work to protect the environment.
In turn, nature protects me!","I work to protect the environment.
In turn, nature protects me!",63,2,65,pokemon,dialogue,"Je protège l'environnement.
En retour, la nature me protège !",
0x0018CA6F,"Whoa! You're tough!
How about protecting me?","Whoa! You're tough!
How about protecting me?",44,3,47,pokemon,dialogue,"Ouah ! Tu es solide !
Et si tu me protégeais ?",
0x0018CA9C,"From far out among the stars, our
planet is just a drop of water.<0xFB>But we want to protect that drop
of water for everyone.","From far out among the stars, our
planet is just a drop of water.<0xFB>But we want to protect that drop
of water for everyone.",121,2,123,pokemon,description,"Vu des étoiles, notre monde n'est
qu'une goutte d'eau.<0xFB>Mais nous voulons protéger cette
goutte d'eau pour tous.",
0x0018CB16,"Those shoes you have are pretty
snazzy.","Those shoes you have are pretty
snazzy.",39,2,41,pokemon,dialogue,"Les chaussures que tu as sont
sacrément classes.",
0x0018CB3E,"You're hot stuff in spite of your
cute looks.","You're hot stuff in spite of your
cute looks.",45,3,48,pokemon,dialogue,"Tu assures malgré ton côté tout
mignon.",
0x0018CB6C,"Your mom bought those snazzy
Running Shoes for you?<0xFB>She must adore you.","Your mom bought those snazzy
Running Shoes for you?<0xFB>She must adore you.",71,2078,2149,pokemon,dialogue,"Ta maman t'a acheté ces super
Chaussures de Course ?<0xFB>Elle doit t'adorer.",
0x0018D3D1,"<0xFD><0x01>!
You should take a quick rest.","<0xFD><0x01>!
You should take a quick rest.",33,6,39,pokemon,dialogue,"<0xFD><0x01> !
Tu devrais te reposer un peu.",
0x0018D3F8,"Oh, good! You and your
Pokémon are looking great.<0xFB>Take care now!","<0x52>Tú y tus Pokémon lucen geniales!
<0x52>Cuídate mucho!",64,5,69,pokemon,dialogue,"Ah, parfait ! Toi et tes
Pokémon êtes en pleine forme.<0xFB>Prends soin de toi maintenant !",
0x0018D42A,Take care now!,,14,5,19,pokemon,dialogue,Porte-toi bien !,
0x0018D43E,"There's a movie on TV.
Four boys are walking on railroad<0xFA>tracks.<0xFB>""I better go, too.","<0x52>YOSOYKIKE está traduciendo el
Pokémon Unbound en vivo!",83,2,85,pokemon,dialogue,"Il y a un film à la télé.
Quatre garçons marchent sur une voie<0xFA>ferrée.<0xFB>...Je devrais y aller, moi aussi.",
0x0018D480,"I better go, too.",,17,2,19,pokemon,dialogue,Je dois y aller.,
0x0018D492,"There's a movie on TV.
A girl with her hair in pigtails is<0xFA>walking up a brick road.<0xFB>""I better go, too.","There's a movie on TV.
A girl with her hair in pigtails is<0xFA>walking up a brick road.<0xFB>""I better go, too.",102,2,104,pokemon,dialogue,"Il y a un film à la télé.
Une fille aux couettes est en train<0xFA>de marcher sur une route pavée.<0xFB>...Je ferais bien pareil.",
0x0018D4F9,"Oops, wrong side""","Oops, wrong side""",17,2,19,pokemon,location,"Oups, mauvais côté...",
0x0018D50B,"<0xFD><0x01> played with the Wii.<0xFB>""Okay!
It's time to go!",Has jugado con la Wii.<0xFB><0x52>Está bien! <0x52>Debo irme!,47,3,50,pokemon,dialogue,"<0xFD><0x01> a joué à la Wii.<0xFB>...D'accord !
Il est temps d'y aller !",
0x0018D52D,s time to go!,,13,3,16,pokemon,dialogue,,
0x0018D53B,"It's a posted notice""<0xFB>If you're confused, ask for help!
Talk to people!","Fecha especial: <0x52>24 de Diciembre de
2024!",71,5314,5385,pokemon,dialogue,"C'est un avis affiché...<0xFB>Si tu es perdu, demande de l'aide !
Parle aux gens !",
0x0018D558,"re confused, ask for help!
Talk to people!",,42,5314,5356,pokemon,dialogue,,
0x0018EA84,"The Save option is on the menu.
Use it regularly.","The Save option is on the menu.
Use it regularly.",49,2,51,pokemon,system,"L'option Sauvegarde est dans le
menu, utilise-la souvent.",
0x0018EAB6,"All Pokémon types have strong and
weak points against others.","All Pokémon types have strong and
weak points against others.",61,3,64,pokemon,description,"Tous les types ont des forces et
des faiblesses face aux autres.",
0x0018EAF4,"It's a new computer.<0xFB>Ooh""
Fancy.","Es una computadora nueva""",32,209,241,pokemon,description,"C'est un nouvel ordinateur.<0xFB>Ooh...
Classe.",
0x0018EB0D,"
Fancy.",,7,209,216,pokemon,other,,
0x001902BF,"Thanks!
Please say hi to Prof. Log for me!","Thanks!
Please say hi to Prof. Log for me!",42,7,49,pokemon,dialogue,"Merci !
Salue le Prof. Log de ma part !",
0x0019032C,"That guy in all black from before
was scary.<0xFB>Who was he?","That guy in all black from before
was scary.<0xFB>Who was he?",56,2,58,pokemon,dialogue,"Ce type tout en noir de tout à
l'heure faisait peur.<0xFB>Qui était-ce ?",
0x00190365,"You should stock up on a lot of
<0xFC><0x01><0x06>Potions<0xFC><0x01><0x08>.<0xFB>You never know when you'll be in a
pinch and need some quick healing.","You should stock up on a lot of
<0xFC><0x01><0x06>Potions<0xFC><0x01><0x08>.<0xFB>You never know when you'll be in a
pinch and need some quick healing.",116,119,235,pokemon,dialogue,"Tu devrais faire des réserves de
<0xFC><0x01><0x06>Potions<0xFC><0x01><0x08>.<0xFB>On ne sait jamais quand on aura
besoin de soins en urgence.",
0x00190450,"Pokémon Centres heal your tired
and weary Pokémon.<0xFB>They make all Pokémon completely
healthy again.<0xFB>Most are free, so don't be shy
about healing your Pokémon.","Pokémon Centres heal your tired
and weary Pokémon.<0xFB>They make all Pokémon completely
healthy again.<0xFB>Most are free, so don't be shy
about healing your Pokémon.",157,3,160,pokemon,dialogue,"Les Centres Pokémon soignent tes
Pokémon fatigués et exténués.<0xFB>Ils remettent tous les Pokémon en
parfaite santé.<0xFB>La plupart sont gratuits, alors
n'hésite pas à soigner tes Pokémon.",
0x0019056C,"All Pokémon have special <0xFC><0x01><0x06>Types<0xFC><0x01><0x08>,
such as Fire or Water.<0xFB>These determine how well they stack
up against other Pokémon.<0xFB>Pokémon Types also give attacking
moves a power boost if they match<0xFA>the Type of the move.<0xFB>This is known as the Same Type
Attack Bonus, or <0xFC><0x01><0x06>STAB<0xFC><0x01><0x08> for short.","All Pokémon have special <0xFC><0x01><0x06>Types<0xFC><0x01><0x08>,
such as Fire or Water.<0xFB>These determine how well they stack
up against other Pokémon.<0xFB>Pokémon Types also give attacking
moves a power boost if they match<0xFA>the Type of the move.<0xFB>This is known as the Same Type
Attack Bonus, or <0xFC><0x01><0x06>STAB<0xFC><0x01><0x08> for short.",282,3,285,pokemon,description,"Tous les Pokémon ont des {COLOR}ÉTypes{COLOR}Ë,
comme Feu ou Eau.<0xFB>Ils déterminent à quel point ils se
placent face aux autres Pokémon.<0xFB>Les Types donnent aussi aux attaques
un bonus de puissance si elles<0xFA>ont le même Type que l'attaque.<0xFB>On appelle ça le Bonus Attaque de
Même Type, ou {COLOR}ÉSTAB{COLOR}Ë en bref.",
0x00190687,"I just don't know what to do.<0xFB>Every few days this horrible
Pokémon has been coming into my<0xFA>house and stealing my food.<0xFB>If I had a Pokédex, I could know
what it was and how to stop it""","EEjust don't know what to do.<0xFB>Every few days this horrible
Pokémon has been coming into my<0xFA>house and stealing my food.<0xFB>If I had a Pokédex, I could know
what it was and how to stop it""",183,2,185,pokemon,dialogue,"Je ne sais vraiment pas quoi faire.<0xFB>Tous les quelques jours, ce
Pokémon horrible entre dans ma<0xFA>maison et vole ma nourriture.<0xFB>Avec un Pokédex, je saurais ce que
c'est et comment l'arrêter...",
0x0019073F,"There are some items that exist
soley to be sold.<0xFB>If you get one of those items, you
should sell it immediately.<0xFB>I've even heard that there are
some maniacs out there who'll buy<0xFA>those items for an even higher<0xFA>amount than Poké Marts.","There are some items that exist
soley to be sold.<0xFB>If you get one of those items, you
should sell it immediately.<0xFB>I've even heard that there are
some maniacs out there who'll buy<0xFA>those items for an even higher<0xFA>amount than Poké Marts.",232,4121,4353,pokemon,dialogue,"Certains objets existent seulement
pour être vendus.<0xFB>Si tu obtiens l'un de ces objets,
tu devrais le vendre aussitôt.<0xFB>J'ai même entendu dire que des
maniaques voudraient acheter ces<0xFA>objets encore plus cher que dans<0xFA>les Boutiques Pokémon.",
0x00191840,"My grandfather survived the
meteorite lots of years ago!<0xFB>He's so cool!","My grandfather survived the
meteorite lots of years ago!<0xFB>He's so cool!",70,2035,2105,pokemon,dialogue,"Mon grand-père a survécu au
météorite il y a des années !<0xFB>Il est trop cool !",
0x00192079,"The Gym Leader, Mirskle, uses
Pokémon that can be found in<0xFA><0xFC><0x01><0x06>Flower Paradise<0xFC><0x01><0x08>.<0xFB>Catching some good Ice-type
Pokémon from <0xFC><0x01><0x06>Icicle Cave <0xFC><0x01><0x08>can<0xFA>really give you the edge against<0xFA>him.","The Gym Leader, Mirskle, uses
Pokémon that can be found in<0xFA><0xFC><0x01><0x06>Flower Paradise<0xFC><0x01><0x08>.<0xFB>Catching some good Ice-type
Pokémon from <0xFC><0x01><0x06>Icicle Cave <0xFC><0x01><0x08>can<0xFA>really give you the edge against<0xFA>him.",182,2195,2377,pokemon,dialogue,"Le Champion d'Arène, Mirskle,
utilise des Pokémon trouvables au<0xFA>{COLOR}ÉParadis Floral{COLOR}Ë.<0xFB>Attraper de bons Pokémon Glace dans
la {COLOR}ÉGrotte Stalactite{COLOR}Ë peut<0xFA>vraiment te donner l'avantage sur<0xFA>lui.",
0x001929C2,"Repel not only keeps bugs away,
it also works on weak Pokémon.<0xFB>Put your strongest Pokémon at the
left of the Pokémon List.<0xFB>If your first Pokémon is strong,
Repel's effect is boosted.","Repel not only keeps bugs away,
it also works on weak Pokémon.<0xFB>Put your strongest Pokémon at the
left of the Pokémon List.<0xFB>If your first Pokémon is strong,
Repel's effect is boosted.",182,2,184,pokemon,dialogue,"Le Repousse marche aussi sur les
Pokémon faibles.<0xFB>Place ton Pokémon le plus fort à
la gauche de la Liste Pokémon.<0xFB>Si ton premier Pokémon est fort,
le Repousse est plus efficace.",
0x00192A79,"You should try to beat as many
Pokémon Gyms as possible.<0xFB>Poké Marts will sell more items to
you if you have more badges.","You should try to beat as many
Pokémon Gyms as possible.<0xFB>Poké Marts will sell more items to
you if you have more badges.",120,2420,2540,pokemon,dialogue,"Essaie de battre le plus
d'Arènes possible.<0xFB>Les Boutiques Pokémon vendront
plus d'objets avec plus de Badges.",
0x00193465,"This town is fairly quiet.<0xFB>Not that many enjoy hanging around
a town in the middle of a forest.","This town is fairly quiet.<0xFB>Not that many enjoy hanging around
a town in the middle of a forest.",95,1415,1510,pokemon,description,"Cette ville est plutôt calme.<0xFB>Peu de gens aiment traîner dans
une ville au milieu d'une forêt.",
0x00193A4B,"Yo, yo!
I am the official <0xFC><0x01><0x06>Name Rater<0xFC><0x01><0x08>!<0xFB>Want me to rate the nicknames of
your Pokémon?","Yo, yo!
I am the official <0xFC><0x01><0x06>Name Rater<0xFC><0x01><0x08>!<0xFB>Want me to rate the nicknames of
your Pokémon?",90,2,92,pokemon,dialogue,"Yo, yo !
Je suis le {COLOR}ÉJuge des Noms{COLOR}Ë officiel !<0xFB>Tu veux que j'évalue les surnoms
de tes Pokémon ?",
0x00193AA6,"Which Pokémon's nickname should
I see?","Which Pokémon's nickname should
I see?",38,6,44,pokemon,dialogue,"Quel surnom de Pokémon dois-je
examiner ?",
0x00193AD2,"<0xFD><0x02>, is it?
That is a gucci nickname!<0xFB>But, would you like me to give it
a swag name?<0xFB>How about it?","<0xFD><0x02>, is it?
That is a gucci nickname!<0xFB>But, would you like me to give it
a swag name?<0xFB>How about it?",97,3,100,pokemon,dialogue,"<0xFD><0x02>, c'est ça ?
C'est un blaze stylé !<0xFB>Mais tu veux que je lui donne un
nom encore plus swag ?<0xFB>Qu'en dis-tu ?",
0x00193B36,"Cool. Then, what should the new
nickname be?","Cool. Then, what should the new
nickname be?",44,4,48,pokemon,dialogue,"Cool. Alors, quel sera le nouveau
surnom ?",
0x00193B66,"Done! From now on, this Pokémon
will be called <0xFD><0x02>!<0xFB>It's a way better name than before!
You're so swag!","Done! From now on, this Pokémon
will be called <0xFD><0x02>!<0xFB>It's a way better name than before!
You're so swag!",102,8,110,pokemon,dialogue,"Voilà ! Désormais, ce Pokémon
s'appellera <0xFD><0x02> !<0xFB>Ce nom est bien meilleur qu'avant !
Tu es trop swag !",
0x00193BD4,"Uh huh.
Come back again.","Uh huh.
Come back again.",24,4,28,pokemon,other,"Ouais.
Reviens.",
0x00193BF0,"Done! From now on, this Pokémon
will be called <0xFD><0x02>!<0xFB>It looks the same as before, but
still feels ten times cooler!<0xFB>You're so lucky!","Done! From now on, this Pokémon
will be called <0xFD><0x02>!<0xFB>It looks the same as before, but
still feels ten times cooler!<0xFB>You're so lucky!",130,16,146,pokemon,dialogue,"Voilà ! Désormais, ce Pokémon
s'appellera <0xFD><0x02> !<0xFB>Il ressemble à avant, mais il a
l'air dix fois plus stylé !<0xFB>Tu as trop de chance !",
0x00193C82,"<0xFD><0x02>, is it?
That's a swagalicious name!<0xFB>Take good care of <0xFD><0x02>!","<0xFD><0x02>, is it?
That's a swagalicious name!<0xFB>Take good care of <0xFD><0x02>!",60,6,66,pokemon,dialogue,"<0xFD><0x02>, c'est ça ?
Quel nom ultra swag !<0xFB>Prends bien soin de <0xFD><0x02> !",
0x00193CC4,"Really?
That's an Egg!","Really?
That's an Egg!",22,487,509,pokemon,dialogue,"Vraiment ?
C'est un OEuf !",
0x00193EC1,"I'm the Fishing Dude!<0xFB>I simply looove fishing!
I can't bear to go without.<0xFB>Tell me, do you like to fish?","I'm the Fishing Dude!<0xFB>I simply looove fishing!
I can't bear to go without.<0xFB>Tell me, do you like to fish?",104,3,107,pokemon,dialogue,"Je suis le Mec de la Pêche !<0xFB>J'adoooore pêcher !
Je ne peux pas m'en passer.<0xFB>Dis-moi, tu aimes pêcher ?",
0x00193F2A,"Grand! I like your style.
I think we can be friends.<0xFB>Take this and fish, young friend!","Grand! I like your style.
I think we can be friends.<0xFB>Take this and fish, young friend!",86,2,88,pokemon,dialogue,"Génial ! J'aime ton style.
Je pense qu'on peut être amis.<0xFB>Prends ça et pêche, jeune ami !",
0x00193F81,"<0xFD><0x01> received an Old Rod from
the Fishing Dude.","<0xFD><0x01> received an Old Rod from
the Fishing Dude.",45,2,47,pokemon,description,"<0xFD><0x01> a reçu une Canne à Pêche
du Mec de la Pêche.",
0x00193FAF,"Fishing is a way of life!
It is like the finest poetry.<0xFB>From the seas to rivers, go out
and land the big one, my friend.","Fishing is a way of life!
It is like the finest poetry.<0xFB>From the seas to rivers, go out
and land the big one, my friend.",120,1,121,pokemon,dialogue,"La pêche est un art de vivre !
C'est comme la plus belle poésie.<0xFB>Des mers aux rivières, va
faire une grosse prise, mon ami.",
0x00194028,"Oh""
That's so disappointing""","Oh""
That's so disappointing""",28,2,30,pokemon,other,"Oh...
C'est tellement décevant...",
0x00194045,"Hello there, <0xFD><0x01>!<0xFB>How are the fish biting?","Hello there, <0xFD><0x01>!<0xFB>How are the fish biting?",41,2,43,pokemon,dialogue,"Bonjour, <0xFD><0x01> !<0xFB>Alors, ça mord ?",
0x0019406F,"Oh, no!<0xFB>I had a nice gift for you, but you
have no room for it!","Oh, no!<0xFB>I had a nice gift for you, but you
have no room for it!",63,390,453,pokemon,dialogue,"Oh non !<0xFB>J'avais un beau cadeau pour toi,
mais tu n'as plus de place !",
0x00194234,"The urge to battle with someone
you've tangled with before""<0xFB>Have you ever had that urge?
I'm sure you have.<0xFB>I wanted to battle certain people
again over and over, too.<0xFB>So, I've been giving these away.
Please, take one!","The urge to battle with someone
you've tangled with before""<0xFB>Have you ever had that urge?
I'm sure you have.<0xFB>I wanted to battle certain people
again over and over, too.<0xFB>So, I've been giving these away.
Please, take one!",218,3,221,pokemon,dialogue,"L'envie de combattre quelqu'un
que tu as déjà affronté...<0xFB>Tu as déjà ressenti ça ?
Je suis sûr que oui.<0xFB>Je voulais aussi me battre encore
et encore contre certains.<0xFB>Alors j'offre ces trucs.
Tiens, prends-en un !",
0x0019430F,"Use that device and you'll find
Trainers looking for a rematch.<0xFB>You have to charge its battery to
use it, though.","Use that device and you'll find
Trainers looking for a rematch.<0xFB>You have to charge its battery to
use it, though.",113,3,116,pokemon,dialogue,"Avec cet appareil, tu trouveras
des Dresseurs voulant une revanche.<0xFB>Il faut recharger sa batterie pour
l'utiliser, par contre.",
0x00194381,"How do you use the VS Seeker?
There's nothing to it.<0xFB>Use it like beep-beep-beep, and
Trainers around you will notice.<0xFB>If any Trainer wants a rematch,
it will let you know immediately.<0xFB>Charge its battery and use it
while you're on a road.","How do you use the VS Seeker?
There's nothing to it.<0xFB>Use it like beep-beep-beep, and
Trainers around you will notice.<0xFB>If any Trainer wants a rematch,
it will let you know immediately.<0xFB>Charge its battery and use it
while you're on a road.",237,1373,1610,pokemon,dialogue,"Comment utiliser le Cherch'VS ?
C'est tout simple.<0xFB>Utilise-le, bip-bip-bip, et les
Dresseurs autour le remarqueront.<0xFB>Si un Dresseur veut une revanche,
il te le dira immédiatement.<0xFB>Recharge sa batterie et utilise-le
quand tu es sur une route.",
