offset,original_text,spanish_text,original_length,padding_available,real_max_length,encoding,category,translation,notes
0x00966E2D,<0xFA><0x20>l<0x03><0x02>QH3<0x08><0x10>É<0x01><0x12><0x40> <0x2E><0x8A><0x3E><0x02><0x02><0x05><0x3E><0xFA><0x20>l<0x03><0x02>wH3<0x08><0x10>É<0x01><0x12><0x40> <0x3E><0x13><0xF2>q<0x3F><0x08><0x12><0x40> <0x31>g<0x3F><0x02><0x02><0x6C><0x3D><0x02><0x02><0x01><0xF8><0x09><0x87><0x9B><0x08><0xFA><0x20>l<0x03><0x02>wH3<0x08><0x10>É<0x01><0x12><0x40> <0x2E><0x8A><0x3E><0x02><0x02><0x01><0xF6><0x10><0x30><0x01><0x41><0x4A><0x5B><0x96><0x08><0x10>k <0x12><0x40> <0x3E><0xF8><0x05><0x91><0x9C><0x08><0xFA><0x20>l<0x03><0x02>D<0xB9>3<0x08><0x10>É<0x01><0xF8><0x89><0x8A><0x9B><0x08><0xF8><0x2D><0x91><0x9C><0x08><0xF8><0x05><0x91><0x9C><0x08><0xF8><0x5D><0x97><0x9C><0x08><0x10>É<0x01><0x12><0x40> <0x3C> <0xFD><0x30>,<0xFA><0x20>l<0x03><0x02>QH3<0x08><0x10>É<0x01><0x12><0x40> <0x2E><0x8A><0x3E><0x02><0x02><0x05><0x3E><0xFA><0x20>l<0x03><0x02><0x20>M<0x5F><0x09><0x10>É<0x01><0x12><0x40> <0x3E><0x13><0xF2>q<0x3F><0x08><0x12><0x40> <0x31>g<0x3F><0x02><0x02><0x6C><0x3D><0x02><0x02><0x01><0xF8><0x09><0x87><0x9B><0x08><0xFA><0x20>l<0x03><0x02><0x20>M<0x5F><0x09><0x10>É<0x01><0x12><0x40> <0x2E><0x8A><0x3E><0x02><0x02><0x01><0xF6><0x10><0x30><0x01><0x41><0x4A><0x5B><0x96><0x08><0x10>k <0x12><0x40> <0x3E><0xF8><0x05><0x91><0x9C><0x08><0xFA><0x20>l<0x03><0x02>D<0xB9>3<0x08><0x10>É<0x01><0xF8><0x89><0x8A><0x9B><0x08><0xF8><0x2D><0x91><0x9C><0x08><0xF8><0x05><0x91><0x9C><0x08><0xF8><0x5D><0x97><0x9C><0x08><0x10>É<0x01><0x12><0x40> <0x3C> <0xFD><0x30>,145,4,149,pokemon,description,,
0x00966E43,<0xFA><0x20>l<0x03><0x02>wH3<0x08><0x10>É<0x01><0x12><0x40> <0x3E><0x13><0xF2>q<0x3F><0x08><0x12><0x40> <0x31>g<0x3F><0x02><0x02><0x6C><0x3D><0x02><0x02><0x01><0xF8><0x09><0x87><0x9B><0x08><0xFA><0x20>l<0x03><0x02>wH3<0x08><0x10>É<0x01><0x12><0x40> <0x2E><0x8A><0x3E><0x02><0x02><0x01><0xF6><0x10><0x30><0x01><0x41><0x4A><0x5B><0x96><0x08><0x10>k <0x12><0x40> <0x3E><0xF8><0x05><0x91><0x9C><0x08><0xFA><0x20>l<0x03><0x02>D<0xB9>3<0x08><0x10>É<0x01><0xF8><0x89><0x8A><0x9B><0x08><0xF8><0x2D><0x91><0x9C><0x08><0xF8><0x05><0x91><0x9C><0x08><0xF8><0x5D><0x97><0x9C><0x08><0x10>É<0x01><0x12><0x40> <0x3C> <0xFD><0x30>,<0xFA> <0xE0><0x03><0x02> <0xC7>_<0x09><0x10><0x84><0x01><0x12>@,123,4,127,pokemon,description,,
0x0096754C,"The grassy terrain restored
<0xFD><0x0F>'s health!","<0x52>La hierba ha restaurado PS de
<0xFD><0x0F>!",40,3,43,pokemon,dialogue,"Le Champ Herbu restaure
la santé de <0xFD><0x0F> !",
0x00967575,"The Aqua Ring restored
<0xFD><0x0F>'s health!","<0x52>Acua Aro restauró los PS
de <0xFD><0x0F>!",35,1,36,pokemon,dialogue,"Anneau Hydro restaure
la santé de <0xFD><0x0F> !",
0x00967797,"<0xFD><0x13>'s <0xFD><0x1A>
activated!","<0x52><0xFD><0x13> activa su
<0xFD><0x1A>!",18,2,20,pokemon,dialogue,"<0xFD><0x13> : son talent
<0xFD><0x1A> s'active !",
0x009677AA,"<0xFD><0x13>'s <0xFD><0x1A>
deactivated!","<0x52><0xFD><0x13> desactiva
su <0xFD><0x1A>!",20,2,22,pokemon,dialogue,"<0xFD><0x13> : son talent
<0xFD><0x1A> se désactive !",
0x0096BE4F,<0xFD><0x0F> became nimble!,<0x52><0xFD><0x0F> es más ágil!,17,2,19,pokemon,dialogue,<0xFD><0x0F> devient agile !,
0x0096BEC2,"<0xFD><0x0F> concentrated
intensely!","<0x52><0xFD><0x0F> se está
concentrando!",26,2,28,pokemon,dialogue,"<0xFD><0x0F> se concentre
intensément !",
0x0096BEF3,"<0xFD><0x0F> went back
to <0xFD><0x39>!","<0x52><0xFD><0x0F> retira a
<0xFD><0x39>!",19,3,22,pokemon,dialogue,"<0xFD><0x0F> est retourné
à <0xFD><0x39>ぐ !",
0x0096BF82,"<0xFD><0x0F> surrounded
itself with a veil of water!","<0x52><0xFD><0x0F> se ha
rodeado de un velo de agua!",42,3,45,pokemon,dialogue,"<0xFD><0x0F> s'entoure d'un
voile d'eau !",
0x0096C02D,"<0xFD><0x0F> became fully
charged due to its Power Herb!","<0x52><0xFD><0x0F> se ha cargado
gracias a su Hierba <0x12>nica!",46,2,48,pokemon,dialogue,"<0xFD><0x0F> se charge à fond
grace à son Herbe Pouvoir !",
0x0096C05C,"<0xFD><0x0F> switched
its Attack and Defense!","<0x52><0xFD><0x0F> cambió su Ataque
y Defensa!",35,2,37,pokemon,dialogue,"<0xFD><0x0F> inverse son
Attaque et sa Défense !",
0x0096C134,"<0xFD><0x0F> shared its
power with the target!","<0x52><0xFD><0x0F> compartió su
poder con el rival!",36,2,38,pokemon,dialogue,"<0xFD><0x0F> partage sa
puissance avec la cible !",
0x0096C159,"<0xFD><0x0F> shared its
guard with the target!","<0x52><0xFD><0x0F> compartió su
guardia con rival!",36,3,39,pokemon,dialogue,"<0xFD><0x0F> partage sa
garde avec la cible !",
0x0096C290,"<0xFD><0x10> was
prevented from healing!",<0x52><0xFD><0x10> no puede curarse!,30,3,33,pokemon,dialogue,"<0xFD><0x10> ne peut plus
se soigner !",
0x0096C2AF,"<0xFD><0x10> can't use
items anymore!","<0x52><0xFD><0x10> no puede
usar objetos!",27,3,30,pokemon,dialogue,"<0xFD><0x10> ne peut plus
utiliser d'objets !",
0x0096C2E4,"<0xFD><0x10> was hurled
into the air!","<0x52><0xFD><0x10> es arrojado
al aire!",27,3,30,pokemon,dialogue,"<0xFD><0x10> est projeté
dans les airs !",
0x0096C375,"<0xFD><0x10>
took the kind offer!","<0x52><0xFD><0x10> acepta
la oferta!",23,2,25,pokemon,dialogue,"<0xFD><0x10>
a accepté la gentille offre !",
0x0096C3A6,"<0xFD><0x0F> levitated
with electromagnetism!","<0x52><0xFD><0x0F> levita con
electromagnetismo!",35,2,37,pokemon,dialogue,"<0xFD><0x0F> lévite grâce à
l'électromagnétisme !",
0x0096CA42,"<0xFD><0x13> is switched
out with the <0xFD><0x16>!","<0x52><0xFD><0x13> se cambia
gracias a su <0xFD><0x16>!",31,3,34,pokemon,dialogue,"<0xFD><0x13> est remplacé
grâce au <0xFD><0x16> !",
0x0096CA62,"<0xFD><0x13> held up its
<0xFD><0x16> against <0xFD><0x0F>!","<0x52><0xFD><0x13> levantó su
<0xFD><0x16> contra <0xFD><0x0F>!",29,3,32,pokemon,dialogue,"<0xFD><0x13> brandit son
<0xFD><0x16> contre <0xFD><0x0F> !",
0x0096CAE2,"The <0xFD><0x16> strengthened
the power of <0xFD><0x14>!","<0x52><0xFD><0x16> ha fortalecido el
poder de <0xFD><0x14>!",36,2,38,pokemon,dialogue,"Le <0xFD><0x16> renforce
<0xFD><0x14> !",
0x0096CC1C,"<0xFD> 's <0xFD><0x16> is reacting
to <0xFD><0x39>'s <0xFD><0x01>!","<0x52><0xFD><0x16> ha reaccionado a
<0xFD><0x01> de <0xFD><0x39>!",31,3,34,pokemon,dialogue,,
0x0096CC7C,"Bright light is about to burst out of
<0xFD><0x13>!","<0x52>Una luz brillante pronto saldrá de
<0xFD><0x13>!",41,2,43,pokemon,dialogue,"Une lumière vive va jaillir de
<0xFD><0x13> !",
0x0096CCA6,"<0xFD><0x13> regained its
true power through Ultra Burst!","<0x52><0xFD><0x13> recuperó su poder
por Ultraexplosión!<0xFB>",47,1,48,pokemon,dialogue,"<0xFD><0x13> retrouve sa vraie puissance
grâce à l'Ultra-Burst !",
0x0096CCD8,"<0xFA><0x20>l<0x03><0x02><0x5C>S<0x96><0x08><0x11>É<0x01><0x44><0xFA><0x20>l<0x03><0x02><0xF7><0x7A>2<0x08><0x11>É<0x01><0x44><0xFA><0x20>l<0x03><0x02>ÈS<0x96><0x08><0x11>É<0x01><0x44><0xFA><0x20>l<0x03><0x02>.S<0x96><0x08><0x11>É<0x01><0x44><0xFA><0x20>l<0x03><0x02><0x24>E3<0x08><0x11>É<0x01><0x44><0xFA><0x20>l<0x03><0x02><0x66>E3<0x08><0x11>É<0x01><0x44><0xFA><0x20>l<0x03><0x02>VS<0x96><0x08><0x11>É<0x01><0x44><0xFA><0x20>l<0x03><0x02>
S<0x96><0x08><0x11>É<0x01><0x44><0xFA><0x20>l<0x03><0x02><0x2F>T<0x96><0x08><0x11>É<0x01><0x44><0xFA><0x20>l<0x03><0x02><0x2A><0xB9>3<0x08><0x11>É<0x01><0x44>F<0x46><0xFD><0x14> must be selected
after the Encore!<0xFB>","<0xFA><0x20>l<0x03><0x02><0x5C>S<0x96><0x08><0x11>É<0x01><0x44><0xFA><0x20>l<0x03><0x02><0xF7><0x7A>2<0x08><0x11>É<0x01><0x44><0xFA><0x20>l<0x03><0x02>ÈS<0x96><0x08><0x11>É<0x01><0x44><0xFA><0x20>l<0x03><0x02>.S<0x96><0x08><0x11>É<0x01><0x44><0xFA><0x20>l<0x03><0x02><0x24>E3<0x08><0x11>É<0x01><0x44><0xFA><0x20>l<0x03><0x02><0x66>E3<0x08><0x11>É<0x01><0x44><0xFA><0x20>l<0x03><0x02>VS<0x96><0x08><0x11>É<0x01><0x44><0xFA><0x20>l<0x03><0x02>
S<0x96><0x08><0x11>É<0x01><0x44><0xFA><0x20>l<0x03><0x02><0x2F>T<0x96><0x08><0x11>É<0x01><0x44><0xFA><0x20>l<0x03><0x02><0x2A><0xB9>3<0x08><0x11>É<0x01><0x44>F<0x46><0x52><0xFD><0x14> debe usarse
después de Otra Vez!<0xFB>",170,3,173,pokemon,dialogue,,
0x0096CCE5,"<0xFA><0x20>l<0x03><0x02><0xF7><0x7A>2<0x08><0x11>É<0x01><0x44><0xFA><0x20>l<0x03><0x02>ÈS<0x96><0x08><0x11>É<0x01><0x44><0xFA><0x20>l<0x03><0x02>.S<0x96><0x08><0x11>É<0x01><0x44><0xFA><0x20>l<0x03><0x02><0x24>E3<0x08><0x11>É<0x01><0x44><0xFA><0x20>l<0x03><0x02><0x66>E3<0x08><0x11>É<0x01><0x44><0xFA><0x20>l<0x03><0x02>VS<0x96><0x08><0x11>É<0x01><0x44><0xFA><0x20>l<0x03><0x02>
S<0x96><0x08><0x11>É<0x01><0x44><0xFA><0x20>l<0x03><0x02><0x2F>T<0x96><0x08><0x11>É<0x01><0x44><0xFA><0x20>l<0x03><0x02><0x2A><0xB9>3<0x08><0x11>É<0x01><0x44>F<0x46><0xFD><0x14> must be selected
after the Encore!<0xFB>","<0xFA><0x20>l<0x03><0x02><0xF7><0x7A>2<0x08><0x11>É<0x01><0x44><0xFA><0x20>l<0x03><0x02>ÈS<0x96><0x08><0x11>É<0x01><0x44><0xFA><0x20>l<0x03><0x02>.S<0x96><0x08><0x11>É<0x01><0x44><0xFA><0x20>l<0x03><0x02><0x24>E3<0x08><0x11>É<0x01><0x44><0xFA><0x20>l<0x03><0x02><0x66>E3<0x08><0x11>É<0x01><0x44><0xFA><0x20>l<0x03><0x02>VS<0x96><0x08><0x11>É<0x01><0x44><0xFA><0x20>l<0x03><0x02>
S<0x96><0x08><0x11>É<0x01><0x44><0xFA><0x20>l<0x03><0x02><0x2F>T<0x96><0x08><0x11>É<0x01><0x44><0xFA><0x20>l<0x03><0x02><0x2A><0xB9>3<0x08><0x11>É<0x01><0x44>F<0x46><0x52><0xFD><0x14> debe usarse
después de Otra Vez!<0xFB>",157,3,160,pokemon,dialogue,,
0x0096CCF2,"<0xFA><0x20>l<0x03><0x02>ÈS<0x96><0x08><0x11>É<0x01><0x44><0xFA><0x20>l<0x03><0x02>.S<0x96><0x08><0x11>É<0x01><0x44><0xFA><0x20>l<0x03><0x02><0x24>E3<0x08><0x11>É<0x01><0x44><0xFA><0x20>l<0x03><0x02><0x66>E3<0x08><0x11>É<0x01><0x44><0xFA><0x20>l<0x03><0x02>VS<0x96><0x08><0x11>É<0x01><0x44><0xFA><0x20>l<0x03><0x02>
S<0x96><0x08><0x11>É<0x01><0x44><0xFA><0x20>l<0x03><0x02><0x2F>T<0x96><0x08><0x11>É<0x01><0x44><0xFA><0x20>l<0x03><0x02><0x2A><0xB9>3<0x08><0x11>É<0x01><0x44>F<0x46><0xFD><0x14> must be selected
after the Encore!<0xFB>","<0xFA><0x20>l<0x03><0x02>ÈS<0x96><0x08><0x11>É<0x01><0x44><0xFA><0x20>l<0x03><0x02>.S<0x96><0x08><0x11>É<0x01><0x44><0xFA><0x20>l<0x03><0x02><0x24>E3<0x08><0x11>É<0x01><0x44><0xFA><0x20>l<0x03><0x02><0x66>E3<0x08><0x11>É<0x01><0x44><0xFA><0x20>l<0x03><0x02>VS<0x96><0x08><0x11>É<0x01><0x44><0xFA><0x20>l<0x03><0x02>
S<0x96><0x08><0x11>É<0x01><0x44><0xFA><0x20>l<0x03><0x02><0x2F>T<0x96><0x08><0x11>É<0x01><0x44><0xFA><0x20>l<0x03><0x02><0x2A><0xB9>3<0x08><0x11>É<0x01><0x44>F<0x46><0x52><0xFD><0x14> debe usarse
después de Otra Vez!<0xFB>",144,3,147,pokemon,dialogue,,
0x0096CCFF,"<0xFA><0x20>l<0x03><0x02>.S<0x96><0x08><0x11>É<0x01><0x44><0xFA><0x20>l<0x03><0x02><0x24>E3<0x08><0x11>É<0x01><0x44><0xFA><0x20>l<0x03><0x02><0x66>E3<0x08><0x11>É<0x01><0x44><0xFA><0x20>l<0x03><0x02>VS<0x96><0x08><0x11>É<0x01><0x44><0xFA><0x20>l<0x03><0x02>
S<0x96><0x08><0x11>É<0x01><0x44><0xFA><0x20>l<0x03><0x02><0x2F>T<0x96><0x08><0x11>É<0x01><0x44><0xFA><0x20>l<0x03><0x02><0x2A><0xB9>3<0x08><0x11>É<0x01><0x44>F<0x46><0xFD><0x14> must be selected
after the Encore!<0xFB>","<0xFA><0x20>l<0x03><0x02>.S<0x96><0x08><0x11>É<0x01><0x44><0xFA><0x20>l<0x03><0x02><0x24>E3<0x08><0x11>É<0x01><0x44><0xFA><0x20>l<0x03><0x02><0x66>E3<0x08><0x11>É<0x01><0x44><0xFA><0x20>l<0x03><0x02>VS<0x96><0x08><0x11>É<0x01><0x44><0xFA><0x20>l<0x03><0x02>
S<0x96><0x08><0x11>É<0x01><0x44><0xFA><0x20>l<0x03><0x02><0x2F>T<0x96><0x08><0x11>É<0x01><0x44><0xFA><0x20>l<0x03><0x02><0x2A><0xB9>3<0x08><0x11>É<0x01><0x44>F<0x46><0x52><0xFD><0x14> debe usarse
después de Otra Vez!<0xFB>",131,3,134,pokemon,dialogue,,
0x0096CD0C,"<0xFA><0x20>l<0x03><0x02><0x24>E3<0x08><0x11>É<0x01><0x44><0xFA><0x20>l<0x03><0x02><0x66>E3<0x08><0x11>É<0x01><0x44><0xFA><0x20>l<0x03><0x02>VS<0x96><0x08><0x11>É<0x01><0x44><0xFA><0x20>l<0x03><0x02>
S<0x96><0x08><0x11>É<0x01><0x44><0xFA><0x20>l<0x03><0x02><0x2F>T<0x96><0x08><0x11>É<0x01><0x44><0xFA><0x20>l<0x03><0x02><0x2A><0xB9>3<0x08><0x11>É<0x01><0x44>F<0x46><0xFD><0x14> must be selected
after the Encore!<0xFB>","<0xFA><0x20>l<0x03><0x02><0x24>E3<0x08><0x11>É<0x01><0x44><0xFA><0x20>l<0x03><0x02><0x66>E3<0x08><0x11>É<0x01><0x44><0xFA><0x20>l<0x03><0x02>VS<0x96><0x08><0x11>É<0x01><0x44><0xFA><0x20>l<0x03><0x02>
S<0x96><0x08><0x11>É<0x01><0x44><0xFA><0x20>l<0x03><0x02><0x2F>T<0x96><0x08><0x11>É<0x01><0x44><0xFA><0x20>l<0x03><0x02><0x2A><0xB9>3<0x08><0x11>É<0x01><0x44>F<0x46><0x52><0xFD><0x14> debe usarse
después de Otra Vez!<0xFB>",118,3,121,pokemon,dialogue,,
0x0096CD19,"<0xFA><0x20>l<0x03><0x02><0x66>E3<0x08><0x11>É<0x01><0x44><0xFA><0x20>l<0x03><0x02>VS<0x96><0x08><0x11>É<0x01><0x44><0xFA><0x20>l<0x03><0x02>
S<0x96><0x08><0x11>É<0x01><0x44><0xFA><0x20>l<0x03><0x02><0x2F>T<0x96><0x08><0x11>É<0x01><0x44><0xFA><0x20>l<0x03><0x02><0x2A><0xB9>3<0x08><0x11>É<0x01><0x44>F<0x46><0xFD><0x14> must be selected
after the Encore!<0xFB>","<0xFA><0x20>l<0x03><0x02><0x66>E3<0x08><0x11>É<0x01><0x44><0xFA><0x20>l<0x03><0x02>VS<0x96><0x08><0x11>É<0x01><0x44><0xFA><0x20>l<0x03><0x02>
S<0x96><0x08><0x11>É<0x01><0x44><0xFA><0x20>l<0x03><0x02><0x2F>T<0x96><0x08><0x11>É<0x01><0x44><0xFA><0x20>l<0x03><0x02><0x2A><0xB9>3<0x08><0x11>É<0x01><0x44>F<0x46><0x52><0xFD><0x14> debe usarse
después de Otra Vez!<0xFB>",105,3,108,pokemon,dialogue,,
0x0096CD26,"<0xFA><0x20>l<0x03><0x02>VS<0x96><0x08><0x11>É<0x01><0x44><0xFA><0x20>l<0x03><0x02>
S<0x96><0x08><0x11>É<0x01><0x44><0xFA><0x20>l<0x03><0x02><0x2F>T<0x96><0x08><0x11>É<0x01><0x44><0xFA><0x20>l<0x03><0x02><0x2A><0xB9>3<0x08><0x11>É<0x01><0x44>F<0x46><0xFD><0x14> must be selected
after the Encore!<0xFB>","<0xFA><0x20>l<0x03><0x02>VS<0x96><0x08><0x11>É<0x01><0x44><0xFA><0x20>l<0x03><0x02>
S<0x96><0x08><0x11>É<0x01><0x44><0xFA><0x20>l<0x03><0x02><0x2F>T<0x96><0x08><0x11>É<0x01><0x44><0xFA><0x20>l<0x03><0x02><0x2A><0xB9>3<0x08><0x11>É<0x01><0x44>F<0x46><0x52><0xFD><0x14> debe usarse
después de Otra Vez!<0xFB>",92,3,95,pokemon,dialogue,,
0x0096CD33,"<0xFA><0x20>l<0x03><0x02>
S<0x96><0x08><0x11>É<0x01><0x44><0xFA><0x20>l<0x03><0x02><0x2F>T<0x96><0x08><0x11>É<0x01><0x44><0xFA><0x20>l<0x03><0x02><0x2A><0xB9>3<0x08><0x11>É<0x01><0x44>F<0x46><0xFD><0x14> must be selected
after the Encore!<0xFB>","<0xFA><0x20>l<0x03><0x02>
S<0x96><0x08><0x11>É<0x01><0x44><0xFA><0x20>l<0x03><0x02><0x2F>T<0x96><0x08><0x11>É<0x01><0x44><0xFA><0x20>l<0x03><0x02><0x2A><0xB9>3<0x08><0x11>É<0x01><0x44>F<0x46><0x52><0xFD><0x14> debe usarse
después de Otra Vez!<0xFB>",79,3,82,pokemon,dialogue,,
0x0096CD40,"<0xFA><0x20>l<0x03><0x02><0x2F>T<0x96><0x08><0x11>É<0x01><0x44><0xFA><0x20>l<0x03><0x02><0x2A><0xB9>3<0x08><0x11>É<0x01><0x44>F<0x46><0xFD><0x14> must be selected
after the Encore!<0xFB>","<0xFA><0x20>l<0x03><0x02><0x2F>T<0x96><0x08><0x11>É<0x01><0x44><0xFA><0x20>l<0x03><0x02><0x2A><0xB9>3<0x08><0x11>É<0x01><0x44>F<0x46><0x52><0xFD><0x14> debe usarse
después de Otra Vez!<0xFB>",66,3,69,pokemon,dialogue,,
0x0096CD4D,"<0xFA><0x20>l<0x03><0x02><0x2A><0xB9>3<0x08><0x11>É<0x01><0x44>F<0x46><0xFD><0x14> must be selected
after the Encore!<0xFB>","<0xFA><0x20>l<0x03><0x02><0x2A><0xB9>3<0x08><0x11>É<0x01><0x44>F<0x46><0x52><0xFD><0x14> debe usarse
después de Otra Vez!<0xFB>",53,3,56,pokemon,dialogue,,
0x0096CD5C,"<0xFD><0x14> must be selected
after the Encore!<0xFB>","<0x52><0xFD><0x14> debe usarse
después de Otra Vez!<0xFB>",38,3,41,pokemon,dialogue,,
0x0096DCFD,"<0xFD><0x13> boosted its
<0xFD>  <0xFD><0x01>using its Z-Power!","<0x52><0xFD><0x13> impulsó su
<0xFD>  <0xFD><0x01>usando el Poder Z!",38,2,40,pokemon,dialogue,"{B_SCR_ACTIVE_NAME_WITH_PREFIX} booste son
{UNKNOWN_STR} {PLAYER}avec son Pouvoir Z !",
0x0096DD24,"<0xFD><0x13> boosted its
stats using its Z-Power!","<0x52><0xFD><0x13> subió sus
stas usando el Poder Z!",39,2,41,pokemon,dialogue,"<0xFD><0x13> booste ses
stats avec son Pouvoir Z !",
0x0096DD4C,"<0xFD><0x13> boosted its
critical-hit ratio using its Z-Power!","<0x52><0xFD><0x13> subió sus golpes
críticos usando el Poder Z!",52,2,54,pokemon,dialogue,"<0xFD><0x13> booste son taux de critique
avec son Pouvoir Z !",
0x0096DD81,"<0xFD><0x13> restored its
HP using its Z-Power!","<0x52><0xFD><0x13> restaura PS
usando el Poder Z!",37,3,40,pokemon,dialogue,"<0xFD><0x13> restaure ses
PV avec son Pouvoir Z !",
0x0096DDA7,"<0xFD><0x13> will restore its
replacement's HP using its Z-Power!","<0x52><0xFD><0x13> restaura PS
del cambio usando el Poder Z!",55,3,58,pokemon,dialogue,"<0xFD><0x13> restaurera les PV
du remplaçant par Pouvoir Z !",
0x0099F0DD,"<0x13><0x73>2<0x98><0x08><0x13>
<0x94><0x98><0x08><0x13><0x08>W<0x99><0x08><0x13><0x54><0x22><0x97><0x08> F<0x46><0x0F>:'<0xFD> <0x28><0x0D>W<0x10>:<0x2A><0xF9> <0x28><0x0B>W<0x10>:X<0xF8> <0x28><0x09>W<0x05><0x48><0x1E><0x22>8<0x5E><0x20>ó<0x19><0x4A><0x10><0x47><0x03><0x48><0xF8>s<0x03><0x48><0xF6>s<0x03><0x48><0xF4>s<0x14><0x71><0x3E><0x08><0x34><0xF1><0x99><0x08><0x4C><0xF1><0x99><0x08><0x64><0xF1><0x99><0x08><0x0B><0x28>oú<0x30>P<0x3A><0x08>:<0x1C>ó<0x08>    <0x04><0x71><0x3E><0x08><0x35><0x3A><0x0B><0x08><0x0B><0x28>tú<0x30>P<0x3A><0x08>:<0x1C>ó<0x08>    <0x04><0x71><0x3E><0x08><0x35><0x3A><0x0B><0x08><0x0B><0x28>tú<0x30>P<0x3A><0x08>:<0x1C>ó<0x08>    <0x04><0x71><0x3E><0x08><0x35><0x3A><0x0B><0x08>C<0x39><0x0B><0x08><0x4A><0x46><0x0F>:a<0xFB><0x01><0x48> <0x47>  ú<0x6E><0x07><0x08><0x5A>à2<0x08><0x34><0x28><0x48><0x08><0x74><0x28><0x48><0x08>C<0x28><0x48><0x08>","<0x13><0x73>2<0x98><0x08><0x13>
<0x94><0x98><0x08><0x13><0x08>W<0x99><0x08><0x13><0x54><0x22><0x97><0x08> F<0x46><0x0F>:'<0xFD> <0x28><0x0D>W<0x10>:<0x2A><0xF9> <0x28><0x0B>W<0x10>:X<0xF8> <0x28><0x09>W<0x05><0x48><0x1E><0x22>8<0x5E><0x20>ó<0x19><0x4A><0x10><0x47><0x03><0x48><0xF8>s<0x03><0x48><0xF6>s<0x03><0x48><0xF4>s<0x14><0x71><0x3E><0x08><0x34><0xF1><0x99><0x08><0x4C><0xF1><0x99><0x08><0x64><0xF1><0x99><0x08><0x0B><0x28>oú<0x30>P<0x3A><0x08>:<0x1C>ó<0x08>    <0x04><0x71><0x3E><0x08><0x35><0x3A><0x0B><0x08><0x0B><0x28>tú<0x30>P<0x3A><0x08>:<0x1C>ó<0x08>    <0x04><0x71><0x3E><0x08><0x35><0x3A><0x0B><0x08><0x0B><0x28>tú<0x30>P<0x3A><0x08>:<0x1C>ó<0x08>    <0x04><0x71><0x3E><0x08><0x35><0x3A><0x0B><0x08>C<0x39><0x0B><0x08><0x4A><0x46><0x0F>:a<0xFB><0x01><0x48> <0x47>  ú<0x6E><0x07><0x08>
<0xB1><0x19><0x08><0x34><0x28><0x48><0x08><0x74><0x28><0x48><0x08>C<0x28><0x48><0x08>",195,1,196,pokemon,description,,
0x0099F0E2,"<0x13>
<0x94><0x98><0x08><0x13><0x08>W<0x99><0x08><0x13><0x54><0x22><0x97><0x08> F<0x46><0x0F>:'<0xFD> <0x28><0x0D>W<0x10>:<0x2A><0xF9> <0x28><0x0B>W<0x10>:X<0xF8> <0x28><0x09>W<0x05><0x48><0x1E><0x22>8<0x5E><0x20>ó<0x19><0x4A><0x10><0x47><0x03><0x48><0xF8>s<0x03><0x48><0xF6>s<0x03><0x48><0xF4>s<0x14><0x71><0x3E><0x08><0x34><0xF1><0x99><0x08><0x4C><0xF1><0x99><0x08><0x64><0xF1><0x99><0x08><0x0B><0x28>oú<0x30>P<0x3A><0x08>:<0x1C>ó<0x08>    <0x04><0x71><0x3E><0x08><0x35><0x3A><0x0B><0x08><0x0B><0x28>tú<0x30>P<0x3A><0x08>:<0x1C>ó<0x08>    <0x04><0x71><0x3E><0x08><0x35><0x3A><0x0B><0x08><0x0B><0x28>tú<0x30>P<0x3A><0x08>:<0x1C>ó<0x08>    <0x04><0x71><0x3E><0x08><0x35><0x3A><0x0B><0x08>C<0x39><0x0B><0x08><0x4A><0x46><0x0F>:a<0xFB><0x01><0x48> <0x47>  ú<0x6E><0x07><0x08><0x5A>à2<0x08><0x34><0x28><0x48><0x08><0x74><0x28><0x48><0x08>C<0x28><0x48><0x08>","<0x13>
<0x94><0x98><0x08><0x13><0x08>W<0x99><0x08><0x13><0x54><0x22><0x97><0x08> F<0x46><0x0F>:'<0xFD> <0x28><0x0D>W<0x10>:<0x2A><0xF9> <0x28><0x0B>W<0x10>:X<0xF8> <0x28><0x09>W<0x05><0x48><0x1E><0x22>8<0x5E><0x20>ó<0x19><0x4A><0x10><0x47><0x03><0x48><0xF8>s<0x03><0x48><0xF6>s<0x03><0x48><0xF4>s<0x14><0x71><0x3E><0x08><0x34><0xF1><0x99><0x08><0x4C><0xF1><0x99><0x08><0x64><0xF1><0x99><0x08><0x0B><0x28>oú<0x30>P<0x3A><0x08>:<0x1C>ó<0x08>    <0x04><0x71><0x3E><0x08><0x35><0x3A><0x0B><0x08><0x0B><0x28>tú<0x30>P<0x3A><0x08>:<0x1C>ó<0x08>    <0x04><0x71><0x3E><0x08><0x35><0x3A><0x0B><0x08><0x0B><0x28>tú<0x30>P<0x3A><0x08>:<0x1C>ó<0x08>    <0x04><0x71><0x3E><0x08><0x35><0x3A><0x0B><0x08>C<0x39><0x0B><0x08><0x4A><0x46><0x0F>:a<0xFB><0x01><0x48> <0x47>  ú<0x6E><0x07><0x08>
<0xB1><0x19><0x08><0x34><0x28><0x48><0x08><0x74><0x28><0x48><0x08>C<0x28><0x48><0x08>",190,1,191,pokemon,description,,
